DATAFLOW,LAST UPDATE,freq,indic_ur,cities,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE056C1,2012,36356,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE056C1,2013,36205,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE056C1,2014,36180,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE056C1,2015,36115,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE056C1,2016,36251,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE056C1,2017,36284,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE056C1,2018,36364,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE056C1,2019,36507,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE056C1,2020,36607,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2011,40363,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2012,39902,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2013,39555,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2014,39902,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2015,42177,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2016,42633,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2017,44227,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2018,44797,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2019,45435,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE057C1,2020,45920,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE058C1,2011,37563,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE058C1,2012,37501,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE058C1,2014,37501,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE058C1,2015,37884,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE058C1,2016,38408,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE058C1,2017,38593,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE058C1,2018,38968,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE058C1,2019,39027,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE058C1,2020,39254,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2011,37697,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2012,37168,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2013,37220,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2014,37208,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2015,37234,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2016,37298,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2017,37627,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2018,37964,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2019,38188,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE059C1,2020,38244,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2011,36558,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2012,35573,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2013,35678,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2014,35573,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2015,35610,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2016,35936,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2017,35864,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2018,35951,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2019,35857,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE060C1,2020,35833,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2011,35669,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2012,35154,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2013,35270,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2014,35335,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2015,35484,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2016,35698,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2017,35737,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2018,36029,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2019,36211,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE061C1,2020,36361,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2011,37268,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2012,37597,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2013,37653,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2014,37746,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2015,38033,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2016,38564,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2017,39457,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2018,40014,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2019,40128,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE062C1,2020,40077,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2011,34237,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2012,33210,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2013,33324,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2014,33210,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2015,33217,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2016,33437,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2017,33402,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2018,33411,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2019,33284,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE063C1,2020,33082,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2011,33577,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2012,33182,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2013,33008,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2014,32947,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2015,32823,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2016,32856,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2017,32852,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2018,33083,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2019,33073,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE064C1,2020,32959,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2011,33318,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2012,33654,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2013,33546,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2014,33654,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2015,33819,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2016,34336,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2017,34498,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2018,34651,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2019,34889,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE065C1,2020,34985,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2011,32416,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2012,32919,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2013,33070,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2014,33139,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2015,33363,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2016,33841,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2017,34092,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2018,34541,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2019,34766,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE066C1,2020,34932,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2011,33139,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2012,33638,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2013,34114,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2014,34520,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2015,35088,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2016,35698,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2017,36098,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2018,36576,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2019,37001,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE067C1,2020,37459,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2011,30481,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2012,30678,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2013,30830,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2014,31263,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2015,31535,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2016,32293,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2017,32326,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2018,32458,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2019,32553,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE068C1,2020,32533,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2011,31320,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2012,30601,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2013,30744,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2014,30918,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2015,31197,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2016,31571,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2017,31912,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2018,31954,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2019,32003,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE069C1,2020,32194,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2011,23836,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2012,24130,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2013,24353,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2014,24468,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2015,24622,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2016,24881,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2017,24962,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2018,25035,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2019,25072,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE070C1,2020,25059,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2011,29707,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2012,29262,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2013,29318,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2014,29340,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2015,29442,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2016,29613,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2017,30025,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2018,30294,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2019,30292,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE071C1,2020,30261,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2011,30014,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2012,29420,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2013,29238,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2014,29178,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2015,29597,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2016,29789,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2017,30025,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2018,30240,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2019,30629,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE072C1,2020,30770,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2011,30401,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2012,29495,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2013,29555,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2014,29600,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2015,29598,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2016,29951,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2017,29925,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2018,30151,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2019,30439,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE073C1,2020,30621,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2011,28887,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2012,28312,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2013,28345,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2014,28312,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2015,28376,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2016,28679,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2017,28989,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2018,29230,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2019,29147,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE074C1,2020,28962,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2011,28266,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2012,28073,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2013,28018,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2014,28073,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2015,28193,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2016,28463,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2017,28687,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2018,28569,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2019,28444,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE075C1,2020,28525,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2011,26994,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2012,27295,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2013,27552,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2014,27867,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2015,28283,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2016,28766,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2017,28898,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2018,29298,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2019,29692,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE076C1,2020,29930,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2011,27690,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2012,27201,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2013,27127,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2014,26877,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2015,26724,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2016,26809,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2017,27087,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2018,27287,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2019,27479,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE077C1,2020,27257,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE078C1,2011,28512,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE078C1,2012,29329,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),05/08/21 23:00:00,A,DE1003V,DE078C1,2013,29157,
